AA	POS_X	POS_Y	POS_Z	B_X	B_Y	B_Z
2485.00	0.00	-747.10	3155.86	-96.43	107.52	-206.86
2486.00	0.00	-741.53	3158.02	-96.57	106.72	-207.20
2487.00	0.00	-735.95	3160.18	-96.71	105.91	-207.54
2488.00	0.00	-730.37	3162.32	-96.86	105.11	-207.87
2489.00	0.00	-724.79	3164.46	-97.00	104.31	-208.18
2490.00	0.00	-719.20	3166.59	-97.14	103.52	-208.49
2491.00	0.00	-713.61	3168.70	-97.28	102.73	-208.78
2492.00	0.00	-708.02	3170.81	-97.41	101.94	-209.07
2493.00	0.00	-702.42	3172.91	-97.55	101.17	-209.34
2494.00	0.00	-696.82	3174.99	-97.69	100.39	-209.60
2495.00	0.00	-691.21	3177.07	-97.82	99.62	-209.85
2496.00	0.00	-685.60	3179.14	-97.90	98.83	-210.09
2497.00	0.00	-679.99	3181.20	-97.95	98.02	-210.31
2498.00	0.00	-674.37	3183.25	-98.00	97.22	-210.54
2499.00	0.00	-668.75	3185.29	-98.04	96.41	-210.76
2500.00	0.00	-663.13	3187.32	-98.09	95.61	-210.98
2501.00	0.00	-657.50	3189.34	-98.14	94.82	-211.20
2502.00	0.00	-651.87	3191.35	-98.18	94.02	-211.42
2503.00	0.00	-646.24	3193.35	-98.22	93.23	-211.64
2504.00	0.00	-640.60	3195.34	-98.27	92.44	-211.85
2505.00	0.00	-634.96	3197.32	-98.31	91.65	-212.07
2506.00	0.00	-629.31	3199.29	-98.37	90.84	-212.30
2507.00	0.00	-623.66	3201.25	-98.47	90.02	-212.61
2508.00	0.00	-618.01	3203.21	-98.57	89.20	-212.93
2509.00	0.00	-612.36	3205.15	-98.67	88.39	-213.23
2510.00	0.00	-606.70	3207.08	-98.76	87.57	-213.53
2511.00	0.00	-601.04	3209.00	-98.85	86.76	-213.82
2512.00	0.00	-595.37	3210.91	-98.94	85.94	-214.10
2513.00	0.00	-589.70	3212.82	-99.02	85.13	-214.38
2514.00	0.00	-584.03	3214.71	-99.10	84.32	-214.64
2515.00	0.00	-578.36	3216.59	-99.18	83.51	-214.91
2516.00	0.00	-572.68	3218.47	-99.21	82.69	-215.13
2517.00	0.00	-567.00	3220.33	-99.19	81.88	-215.29
2518.00	0.00	-561.31	3222.18	-99.16	81.06	-215.46
2519.00	0.00	-555.62	3224.03	-99.14	80.25	-215.62
2520.00	0.00	-549.93	3225.86	-99.12	79.44	-215.78
2521.00	0.00	-544.23	3227.69	-99.10	78.63	-215.94
2522.00	0.00	-538.53	3229.50	-99.07	77.83	-216.10
2523.00	0.00	-532.83	3231.31	-99.05	77.02	-216.25
2524.00	0.00	-527.13	3233.10	-99.03	76.22	-216.41
2525.00	0.00	-521.42	3234.89	-99.01	75.42	-216.56
2526.00	0.00	-515.71	3236.66	-99.01	74.60	-216.74
2527.00	0.00	-510.00	3238.43	-99.06	73.73	-216.96
2528.00	0.00	-504.28	3240.18	-99.11	72.88	-217.18
